  -1.00000000       3.84615399E-02
 -0.998000026       3.86098884E-02
 -0.996000051       3.87590863E-02
 -0.994000077       3.89091372E-02
 -0.992000103       3.90600488E-02
 -0.990000129       3.92118320E-02
 -0.988000154       3.93644869E-02
 -0.986000180       3.95180248E-02
 -0.984000206       3.96724492E-02
 -0.982000232       3.98277640E-02
 -0.980000257       3.99839841E-02
 -0.978000283       4.01411168E-02
 -0.976000309       4.02991585E-02
 -0.974000335       4.04581204E-02
 -0.972000360       4.06180136E-02
 -0.970000386       4.07788455E-02
 -0.968000412       4.09406200E-02
 -0.966000438       4.11033444E-02
 -0.964000463       4.12670262E-02
 -0.962000489       4.14316729E-02
 -0.960000515       4.15972918E-02
 -0.958000541       4.17638980E-02
 -0.956000566       4.19314876E-02
 -0.954000592       4.21000682E-02
 -0.952000618       4.22696620E-02
 -0.950000644       4.24402617E-02
 -0.948000669       4.26118858E-02
 -0.946000695       4.27845344E-02
 -0.944000721       4.29582149E-02
 -0.942000747       4.31329422E-02
 -0.940000772       4.33087237E-02
 -0.938000798       4.34855632E-02
 -0.936000824       4.36634719E-02
 -0.934000850       4.38424572E-02
 -0.932000875       4.40225303E-02
 -0.930000901       4.42036986E-02
 -0.928000927       4.43859659E-02
 -0.926000953       4.45693471E-02
 -0.924000978       4.47538495E-02
 -0.922001004       4.49394844E-02
 -0.920001030       4.51262556E-02
 -0.918001056       4.53141779E-02
 -0.916001081       4.55032550E-02
 -0.914001107       4.56935018E-02
 -0.912001133       4.58849221E-02
 -0.910001159       4.60775271E-02
 -0.908001184       4.62713316E-02
 -0.906001210       4.64663357E-02
 -0.904001236       4.66625616E-02
 -0.902001262       4.68600132E-02
 -0.900001287       4.70586978E-02
 -0.898001313       4.72586229E-02
 -0.896001339       4.74598072E-02
 -0.894001365       4.76622581E-02
 -0.892001390       4.78659905E-02
 -0.890001416       4.80710007E-02
 -0.888001442       4.82773073E-02
 -0.886001468       4.84849289E-02
 -0.884001493       4.86938730E-02
 -0.882001519       4.89041358E-02
 -0.880001545       4.91157472E-02
 -0.878001571       4.93287109E-02
 -0.876001596       4.95430380E-02
 -0.874001622       4.97587472E-02
 -0.872001648       4.99758311E-02
 -0.870001674       5.01943193E-02
 -0.868001699       5.04142158E-02
 -0.866001725       5.06355427E-02
 -0.864001751       5.08582965E-02
 -0.862001777       5.10824993E-02
 -0.860001802       5.13081588E-02
 -0.858001828       5.15352897E-02
 -0.856001854       5.17639071E-02
 -0.854001880       5.19940220E-02
 -0.852001905       5.22256419E-02
 -0.850001931       5.24587892E-02
 -0.848001957       5.26934676E-02
 -0.846001983       5.29296994E-02
 -0.844002008       5.31674922E-02
 -0.842002034       5.34068607E-02
 -0.840002060       5.36478162E-02
 -0.838002086       5.38903810E-02
 -0.836002111       5.41345589E-02
 -0.834002137       5.43803684E-02
 -0.832002163       5.46278208E-02
 -0.830002189       5.48769385E-02
 -0.828002214       5.51277325E-02
 -0.826002240       5.53802066E-02
 -0.824002266       5.56343943E-02
 -0.822002292       5.58902919E-02
 -0.820002317       5.61479330E-02
 -0.818002343       5.64073212E-02
 -0.816002369       5.66684678E-02
 -0.814002395       5.69314025E-02
 -0.812002420       5.71961366E-02
 -0.810002446       5.74626811E-02
 -0.808002472       5.77310584E-02
 -0.806002498       5.80012724E-02
 -0.804002523       5.82733564E-02
 -0.802002549       5.85473180E-02
 -0.800002575       5.88231720E-02
 -0.798002601       5.91009408E-02
 -0.796002626       5.93806468E-02
 -0.794002652       5.96622936E-02
 -0.792002678       5.99459074E-02
 -0.790002704       6.02315031E-02
 -0.788002729       6.05191030E-02
 -0.786002755       6.08087219E-02
 -0.784002781       6.11003861E-02
 -0.782002807       6.13940991E-02
 -0.780002832       6.16898984E-02
 -0.778002858       6.19877875E-02
 -0.776002884       6.22877851E-02
 -0.774002910       6.25899211E-02
 -0.772002935       6.28942177E-02
 -0.770002961       6.32006824E-02
 -0.768002987       6.35093451E-02
 -0.766003013       6.38202205E-02
 -0.764003038       6.41333312E-02
 -0.762003064       6.44486994E-02
 -0.760003090       6.47663474E-02
 -0.758003116       6.50862902E-02
 -0.756003141       6.54085577E-02
 -0.754003167       6.57331720E-02
