  -10.0000000      -9.90099013E-02
  -9.97999954      -9.92043838E-02
  -9.95999908      -9.93996188E-02
  -9.93999863      -9.95956212E-02
  -9.91999817      -9.97923836E-02
  -9.89999771      -9.99899209E-02
  -9.87999725     -0.100188233    
  -9.85999680     -0.100387327    
  -9.83999634     -0.100587204    
  -9.81999588     -0.100787871    
  -9.79999542     -0.100989327    
  -9.77999496     -0.101191588    
  -9.75999451     -0.101394646    
  -9.73999405     -0.101598516    
  -9.71999359     -0.101803191    
  -9.69999313     -0.102008693    
  -9.67999268     -0.102215014    
  -9.65999222     -0.102422155    
  -9.63999176     -0.102630138    
  -9.61999130     -0.102838956    
  -9.59999084     -0.103048623    
  -9.57999039     -0.103259124    
  -9.55998993     -0.103470474    
  -9.53998947     -0.103682689    
  -9.51998901     -0.103895769    
  -9.49998856     -0.104109704    
  -9.47998810     -0.104324535    
  -9.45998764     -0.104540229    
  -9.43998718     -0.104756802    
  -9.41998672     -0.104974262    
  -9.39998627     -0.105192631    
  -9.37998581     -0.105411895    
  -9.35998535     -0.105632052    
  -9.33998489     -0.105853133    
  -9.31998444     -0.106075130    
  -9.29998398     -0.106298044    
  -9.27998352     -0.106521882    
  -9.25998306     -0.106746666    
  -9.23998260     -0.106972374    
  -9.21998215     -0.107199036    
  -9.19998169     -0.107426643    
  -9.17998123     -0.107655212    
  -9.15998077     -0.107884742    
  -9.13998032     -0.108115241    
  -9.11997986     -0.108346716    
  -9.09997940     -0.108579174    
  -9.07997894     -0.108812615    
  -9.05997849     -0.109047040    
  -9.03997803     -0.109282486    
  -9.01997757     -0.109518923    
  -8.99997711     -0.109756373    
  -8.97997665     -0.109994836    
  -8.95997620     -0.110234335    
  -8.93997574     -0.110474870    
  -8.91997528     -0.110716432    
  -8.89997482     -0.110959046    
  -8.87997437     -0.111202702    
  -8.85997391     -0.111447424    
  -8.83997345     -0.111693203    
  -8.81997299     -0.111940064    
  -8.79997253     -0.112188004    
  -8.77997208     -0.112437025    
  -8.75997162     -0.112687133    
  -8.73997116     -0.112938359    
  -8.71997070     -0.113190681    
  -8.69997025     -0.113444112    
  -8.67996979     -0.113698676    
  -8.65996933     -0.113954358    
  -8.63996887     -0.114211179    
  -8.61996841     -0.114469148    
  -8.59996796     -0.114728272    
  -8.57996750     -0.114988543    
  -8.55996704     -0.115249999    
  -8.53996658     -0.115512617    
  -8.51996613     -0.115776420    
  -8.49996567     -0.116041407    
  -8.47996521     -0.116307601    
  -8.45996475     -0.116574995    
  -8.43996429     -0.116843618    
  -8.41996384     -0.117113449    
  -8.39996338     -0.117384508    
  -8.37996292     -0.117656820    
  -8.35996246     -0.117930368    
  -8.33996201     -0.118205167    
  -8.31996155     -0.118481241    
  -8.29996109     -0.118758596    
  -8.27996063     -0.119037218    
  -8.25996017     -0.119317129    
  -8.23995972     -0.119598351    
  -8.21995926     -0.119880863    
  -8.19995880     -0.120164707    
  -8.17995834     -0.120449878    
  -8.15995789     -0.120736375    
  -8.13995743     -0.121024236    
  -8.11995697     -0.121313430    
  -8.09995651     -0.121603988    
  -8.07995605     -0.121895932    
  -8.05995560     -0.122189254    
  -8.03995514     -0.122483969    
  -8.01995468     -0.122780085    
  -7.99995470     -0.123077601    
  -7.97995472     -0.123376548    
  -7.95995474     -0.123676911    
  -7.93995476     -0.123978734    
  -7.91995478     -0.124281988    
  -7.89995480     -0.124586716    
  -7.87995481     -0.124892913    
  -7.85995483     -0.125200599    
  -7.83995485     -0.125509784    
  -7.81995487     -0.125820458    
  -7.79995489     -0.126132667    
  -7.77995491     -0.126446381    
  -7.75995493     -0.126761645    
  -7.73995495     -0.127078459    
  -7.71995497     -0.127396822    
  -7.69995499     -0.127716765    
  -7.67995501     -0.128038287    
  -7.65995502     -0.128361404    
  -7.63995504     -0.128686115    
  -7.61995506     -0.129012451    
  -7.59995508     -0.129340425    
  -7.57995510     -0.129670039    
  -7.55995512     -0.130001307    
  -7.53995514     -0.130334228    
  -7.51995516     -0.130668834    
  -7.49995518     -0.131005123    
  -7.47995520     -0.131343126    
  -7.45995522     -0.131682828    
  -7.43995523     -0.132024273    
  -7.41995525     -0.132367462    
  -7.39995527     -0.132712394    
  -7.37995529     -0.133059099    
  -7.35995531     -0.133407593    
  -7.33995533     -0.133757874    
  -7.31995535     -0.134109959    
  -7.29995537     -0.134463862    
  -7.27995539     -0.134819612    
  -7.25995541     -0.135177195    
  -7.23995543     -0.135536656    
  -7.21995544     -0.135897994    
  -7.19995546     -0.136261225    
  -7.17995548     -0.136626348    
  -7.15995550     -0.136993408    
  -7.13995552     -0.137362406    
  -7.11995554     -0.137733340    
  -7.09995556     -0.138106257    
  -7.07995558     -0.138481155    
  -7.05995560     -0.138858050    
  -7.03995562     -0.139236942    
  -7.01995564     -0.139617875    
  -6.99995565     -0.140000850    
  -6.97995567     -0.140385896    
  -6.95995569     -0.140772998    
  -6.93995571     -0.141162202    
  -6.91995573     -0.141553521    
  -6.89995575     -0.141946971    
  -6.87995577     -0.142342567    
  -6.85995579     -0.142740309    
  -6.83995581     -0.143140242    
  -6.81995583     -0.143542364    
  -6.79995584     -0.143946707    
  -6.77995586     -0.144353271    
  -6.75995588     -0.144762099    
  -6.73995590     -0.145173177    
  -6.71995592     -0.145586550    
  -6.69995594     -0.146002233    
  -6.67995596     -0.146420226    
  -6.65995598     -0.146840557    
  -6.63995600     -0.147263274    
